0,0,0
0,1,1
0,4,2
0,6,4
2,10,6
3,14,8
5,19,11
7,25,13
9,32,16
12,38,19
14,46,21
17,55,24
19,64,26
20,74,28
22,85,31
23,95,33
25,108,35
27,120,38
29,134,41
32,147,43
36,162,45
40,178,47
43,194,49
46,211,51
49,227,53
52,244,55
53,261,58
54,276,61
56,292,64
59,307,68
62,321,72
65,333,76
67,344,81
68,355,85
68,365,88
68,374,92
66,383,94
66,390,97
65,398,99
63,403,101
61,407,103
58,410,104
52,415,106
48,415,106
43,414,107
38,412,107
32,410,108
26,408,108
18,404,108
10,401,108
3,398,108
-7,394,109
-16,391,109
-27,387,110
-39,385,111
-62,380,115
-75,377,117
-89,375,120
-102,373,123
-115,372,126
-128,371,129
-141,370,132
-154,371,135
-167,371,139
-179,371,142
-192,372,146
-204,372,150
-216,372,154
-237,373,161
-247,373,165
-255,373,168
-263,374,171
-269,374,174
-276,375,176
-282,375,178
-288,375,180
-293,374,182
-298,374,183
-302,373,184
-305,372,183
-309,371,182
-315,365,178
-323,355,171
-325,347,167
-327,336,164
-328,324,160
-329,312,156
-331,299,152
-332,282,149
-335,266,146
-337,248,143
-338,233,141
-339,214,139
-340,180,137
-341,163,135
-342,147,135
-343,131,135
-343,115,135
-344,100,135
-345,86,136
-345,72,136
-346,59,136
-345,47,136
-344,36,135
-344,26,135
-343,16,134
-345,0,132
-345,-6,131
-344,-12,130
-342,-18,128
-340,-24,127
-338,-29,125
-335,-34,123
-333,-39,121
-328,-42,117
-324,-45,113
-318,-48,109
-312,-51,103
-304,-54,99
-283,-59,88
-261,-65,77
-249,-67,71
-236,-68,65
-221,-69,59
-207,-69,54
-193,-69,49
-178,-69,44
-162,-68,39
-146,-67,35
-130,-66,31
-114,-65,28
-83,-62,25
-69,-62,23
-55,-61,24
-43,-60,24
-30,-60,24
-16,-60,25
-8,-60,27
0,-59,28
