0,0,0
-2,2,-2
-4,1,-1
-8,2,-2
-11,3,-3
-18,2,-4
-24,3,-5
-32,2,-6
-41,1,-7
-53,0,-9
-65,-1,-11
-78,-3,-13
-92,-6,-15
-107,-7,-17
-124,-9,-19
-140,-10,-20
-157,-11,-22
-175,-12,-24
-194,-12,-25
-212,-12,-26
-231,-13,-25
-249,-13,-25
-266,-13,-24
-282,-12,-22
-296,-10,-19
-309,-8,-16
-321,-6,-12
-330,-3,-8
-338,0,-3
-345,3,0
-347,10,4
-351,16,8
-352,24,12
-351,35,15
-350,47,18
-351,59,20
-350,74,22
-348,90,24
-346,106,25
-343,141,28
-342,161,28
-340,181,29
-337,203,31
-335,225,33
-333,246,35
-331,270,38
-330,293,40
-327,318,44
-324,342,48
-321,366,53
-317,390,59
-313,413,65
-309,434,71
-306,453,76
-302,470,80
-299,485,85
-296,496,88
-294,507,90
-292,515,91
-290,524,93
-287,533,95
-284,541,96
-279,548,98
-273,553,99
-268,559,100
-259,560,100
-251,563,101
-242,564,100
-232,565,99
-222,565,98
-211,566,96
-200,565,95
-187,563,94
-175,563,93
-159,560,92
-145,557,91
-131,554,90
-117,549,88
-103,545,87
-88,541,87
-60,532,89
-46,527,90
-33,522,92
-21,517,94
-8,513,96
2,509,98
10,505,99
21,502,101
28,500,103
36,498,104
42,497,105
47,496,106
51,495,105
59,493,105
62,492,103
64,491,102
67,490,101
69,488,99
70,486,98
72,484,96
74,480,95
75,476,93
76,470,91
77,463,89
79,455,86
80,447,84
82,425,76
82,411,71
81,396,65
83,380,59
82,359,51
81,337,43
77,312,36
75,288,30
71,264,24
62,240,18
60,215,14
58,192,12
55,168,11
51,128,12
48,110,13
46,93,13
44,80,14
42,67,14
40,55,14
38,44,15
36,35,16
33,25,17
31,17,18
