0,0,0
7,0,0
15,-1,1
22,-2,1
31,-2,3
33,-2,3
41,-2,4
51,-1,6
57,0,7
68,1,10
81,2,13
95,4,15
107,5,19
121,6,22
135,8,26
147,9,30
158,10,33
171,12,37
182,13,40
193,15,44
203,15,47
213,16,50
223,16,54
233,16,57
242,17,61
251,17,64
260,17,68
268,18,72
275,18,75
283,18,79
289,18,82
295,19,85
301,19,88
306,20,91
311,21,93
316,21,95
321,21,97
325,21,98
330,21,100
333,20,101
337,19,102
340,18,102
344,16,103
347,15,104
350,13,104
354,11,105
357,8,105
359,5,105
362,0,104
365,-4,103
368,-11,102
370,-18,101
373,-28,101
376,-39,101
378,-52,101
381,-66,101
382,-80,100
384,-94,100
385,-125,99
386,-160,101
385,-178,103
384,-196,105
383,-213,107
380,-229,109
378,-245,110
375,-261,112
372,-274,114
370,-288,115
367,-299,118
365,-310,121
361,-329,127
358,-344,133
356,-351,136
355,-355,139
354,-359,142
352,-363,144
351,-364,146
351,-365,148
351,-364,149
351,-362,150
352,-359,151
353,-357,152
353,-348,151
352,-344,149
351,-341,148
348,-337,144
346,-334,141
342,-331,136
337,-328,130
323,-325,117
307,-323,102
297,-323,95
274,-325,80
250,-329,63
237,-330,55
212,-334,40
197,-336,32
183,-338,25
168,-340,19
153,-342,13
138,-342,7
124,-342,0
110,-342,-5
97,-340,-11
85,-338,-16
73,-336,-20
62,-335,-23
52,-334,-25
43,-334,-26
35,-332,-27
28,-330,-28
20,-328,-28
15,-325,-29
10,-321,-30
5,-317,-30
0,-314,-30
-4,-310,-30
-7,-305,-30
-10,-299,-29
-11,-292,-29
-8,-289,-28
-10,-281,-28
-10,-271,-27
-9,-260,-27
-8,-249,-26
-6,-235,-26
-4,-219,-26
-2,-203,-26
0,-185,-26
2,-163,-27
5,-140,-26
6,-119,-24
8,-99,-21
8,-81,-19
9,-65,-15
9,-51,-12
8,-38,-9
8,-27,-5
7,-17,-2
6,-8,0
