0,0,0
-2,1,0
-5,4,-3
-14,9,-20
-19,12,-24
-24,15,-21
-29,18,-26
-37,22,-31
-43,24,-29
-52,28,-35
-63,32,-41
-76,36,-48
-88,40,-53
-107,45,-62
-122,48,-63
-139,53,-71
-157,57,-77
-173,61,-76
-190,66,-81
-208,72,-84
-226,76,-87
-244,81,-88
-263,84,-90
-279,88,-90
-296,91,-91
-311,94,-91
-323,97,-88
-334,98,-87
-351,98,-83
-359,97,-81
-365,96,-78
-369,94,-76
-372,93,-74
-375,92,-72
-378,91,-70
-380,90,-68
-382,89,-67
-384,87,-66
-386,84,-66
-387,81,-65
-387,77,-64
-386,71,-63
-384,64,-63
-381,56,-62
-380,46,-61
-378,34,-59
-377,20,-58
-375,5,-56
-373,-10,-54
-370,-26,-51
-368,-45,-48
-367,-64,-44
-365,-83,-41
-365,-102,-37
-364,-121,-32
-372,-161,-42
-384,-190,-54
-384,-205,-50
-385,-219,-48
-387,-232,-46
-389,-243,-48
-389,-255,-46
-389,-266,-43
-389,-276,-40
-389,-286,-37
-389,-296,-34
-390,-303,-31
-389,-317,-27
-388,-322,-25
-387,-327,-23
-385,-332,-21
-383,-336,-19
-381,-339,-17
-378,-342,-15
-374,-344,-13
-370,-346,-12
-365,-346,-10
-359,-347,-9
-351,-346,-9
-344,-346,-8
-326,-344,-7
-317,-343,-6
-306,-342,-5
-296,-341,-4
-285,-340,-3
-274,-339,-2
-264,-337,-1
-255,-336,-1
-246,-335,-1
-236,-334,-2
-229,-329,-7
-218,-329,-7
-212,-328,-9
-194,-328,-13
-176,-329,-14
-167,-330,-12
-158,-331,-11
-151,-332,-13
-143,-332,-10
-135,-333,-9
-128,-333,-7
-119,-333,-4
-112,-332,-1
-104,-332,0
-97,-331,2
-85,-329,6
-80,-328,7
-75,-326,8
-70,-323,8
-65,-321,8
-61,-318,9
-56,-314,8
-52,-310,8
-48,-305,7
-44,-300,7
-40,-295,7
-36,-288,6
-33,-282,5
-26,-268,4
-23,-252,4
-20,-243,5
-17,-233,5
-14,-222,7
-10,-212,8
-7,-200,13
-6,-190,15
-5,-179,15
-4,-168,17
-4,-156,17
-2,-144,18
1,-117,20
3,-95,23
3,-84,25
2,-75,26
1,-65,25
0,-56,27
0,-47,28
