0,0,0
5,0,0
12,2,0
20,4,0
27,6,-1
34,9,0
45,11,1
54,13,3
65,16,6
74,19,9
82,23,13
91,27,17
107,38,25
115,45,29
122,51,32
129,60,35
135,68,38
140,77,42
145,85,46
147,95,50
149,104,53
151,114,57
153,126,60
155,137,63
156,151,65
158,179,70
157,193,72
156,208,75
153,221,77
149,235,78
144,248,79
138,261,81
133,274,82
127,286,83
119,297,84
111,308,85
102,318,85
94,328,85
73,343,86
62,349,87
53,356,87
44,359,87
35,364,88
25,368,88
14,369,88
3,371,88
-7,372,87
-18,371,87
-27,369,86
-37,366,86
-47,364,85
-68,355,83
-78,348,82
-87,342,81
-96,335,80
-103,327,79
-111,319,78
-119,310,78
-125,301,77
-132,292,76
-137,282,75
-142,273,74
-146,263,73
-150,253,72
-156,232,70
-158,223,69
-159,213,68
-160,194,65
-158,175,63
-158,165,62
-157,155,61
-154,136,60
-151,127,58
-144,119,57
-143,101,56
-135,83,55
-130,75,55
-125,67,54
-119,59,54
-113,52,54
-107,45,53
-101,38,53
-95,32,53
-88,26,53
-82,20,53
-75,14,52
-68,9,52
-60,4,52
-51,0,52
-44,-4,52
-36,-8,53
-29,-12,53
-21,-15,53
-13,-17,52
-6,-20,52
2,-21,51
11,-22,51
20,-23,50
29,-23,50
38,-24,51
46,-24,52
