0,0,0
14,0,-2
28,1,-4
42,4,-7
56,7,-11
69,14,-15
84,20,-19
99,32,-24
114,42,-27
144,71,-31
158,85,-32
171,103,-34
181,125,-35
193,145,-36
203,168,-36
213,192,-35
222,217,-33
231,242,-31
238,270,-28
243,299,-24
245,328,-20
244,358,-15
244,386,-9
236,413,-2
231,440,5
223,464,12
213,487,20
204,509,29
190,530,38
155,563,56
136,577,64
100,598,79
80,605,87
59,610,95
17,618,111
-1,617,115
-20,618,120
-38,614,124
-58,608,128
-76,601,130
-90,590,128
-105,582,128
-120,570,125
-135,554,124
-150,538,123
-164,521,121
-177,504,119
-188,485,118
-200,466,116
-209,444,116
-215,421,112
-222,399,109
-225,378,108
-227,355,104
-229,333,100
-228,311,98
-225,266,91
-220,244,87
-208,203,79
-193,164,70
-171,130,62
-161,113,58
-149,99,54
-135,86,51
-122,73,47
-110,62,44
-97,52,42
-83,44,38
-70,37,33
-58,33,27
-44,29,22
-29,25,17
-15,21,13
0,17,10
12,13,8
25,10,6
38,9,5
48,8,3
