0,0,0
2,12,-1
8,25,-2
12,41,-3
16,56,-4
19,77,-5
21,95,-6
21,116,-7
15,158,-11
9,180,-13
3,200,-15
-4,220,-17
-14,240,-17
-26,260,-18
-38,281,-18
-53,302,-19
-67,322,-20
-84,341,-19
-101,360,-20
-122,374,-20
-141,389,-19
-185,411,-19
-206,421,-18
-229,426,-17
-250,431,-16
-293,440,-13
-314,437,-13
-335,435,-13
-353,433,-12
-371,428,-12
-388,421,-12
-404,414,-13
-421,405,-13
-453,386,-15
-466,374,-16
-478,361,-17
-489,348,-19
-500,335,-20
-509,319,-21
-518,304,-22
-526,288,-24
-533,272,-24
-540,256,-24
-545,239,-25
-549,223,-24
-552,207,-24
-555,175,-24
-553,159,-25
-550,143,-26
-548,127,-26
-543,112,-26
-538,97,-27
-532,82,-27
-527,67,-27
-517,53,-27
-509,40,-28
-500,27,-27
-489,15,-27
-478,3,-27
-457,-19,-26
-444,-29,-25
-434,-40,-23
-421,-48,-22
-409,-57,-21
-397,-66,-19
-385,-73,-17
-373,-81,-16
-362,-87,-14
-348,-93,-11
-334,-99,-9
-320,-104,-7
-307,-109,-5
-282,-118,-1
-257,-123,1
-246,-125,3
-233,-126,5
-207,-128,10
-183,-127,13
-171,-125,15
-150,-119,17
-140,-115,18
-119,-107,19
-110,-102,20
-90,-93,23
-82,-86,23
-74,-80,23
-68,-74,23
-61,-68,23
-55,-62,23
-48,-56,22
-42,-49,23
-35,-44,24
-31,-39,24
-29,-36,23
-27,-32,22
-26,-29,21
-26,-26,19
-25,-22,18
-23,-19,16
-23,-16,15
-22,-14,14
-23,-12,13
-24,-11,12
-24,-9,10
