0,0,0
12,4,2
25,11,3
38,18,5
52,28,7
67,39,8
82,52,10
97,65,11
114,83,13
129,102,15
143,121,18
153,142,23
165,161,28
175,183,34
185,205,39
193,232,45
202,256,51
207,285,55
213,312,60
216,340,63
218,370,68
219,397,72
216,455,80
211,483,83
204,511,86
198,538,90
188,562,93
176,586,97
163,610,100
148,631,101
132,653,104
111,672,103
90,689,103
69,707,105
46,723,105
2,753,112
-21,765,116
-44,774,121
-68,781,125
-111,790,133
-148,790,139
-167,787,141
-187,784,144
-226,769,146
-242,754,143
-273,728,140
-286,712,137
-300,695,134
-311,676,130
-322,657,127
-333,637,124
-341,616,119
-347,593,113
-351,570,109
-356,548,104
-358,524,98
-359,500,94
-361,476,89
-359,452,84
-358,429,80
-355,405,75
-353,381,71
-350,358,68
-343,333,64
-338,310,62
-338,285,59
-329,263,55
-320,241,52
-311,220,50
-302,199,47
-292,178,45
-280,158,44
-267,140,43
-255,122,42
-240,107,40
-226,92,40
-211,78,40
-197,65,41
-183,53,41
-169,42,42
-155,33,42
-141,25,41
-127,19,40
-113,14,39
-99,9,39
-86,5,38
-61,0,38
-49,-2,38
-38,-2,38
-28,0,37
-17,0,37
-7,2,37
