0,0,0
21,1,-5
76,0,-14
109,-3,-20
142,-7,-22
178,-17,-24
215,-28,-24
248,-43,-24
282,-56,-21
314,-73,-18
341,-95,-10
371,-116,-2
395,-142,10
422,-166,21
442,-194,38
464,-222,52
474,-257,68
487,-287,85
497,-316,100
499,-344,114
500,-372,125
500,-398,136
491,-427,140
487,-453,146
477,-481,148
465,-508,148
452,-532,143
438,-554,138
425,-576,135
408,-596,126
390,-614,119
369,-631,112
348,-649,107
296,-677,95
270,-689,91
215,-702,81
187,-705,78
160,-705,73
133,-704,68
76,-696,59
48,-688,55
18,-678,51
-9,-665,48
-37,-653,45
-64,-636,42
-90,-617,39
-114,-596,37
-137,-573,36
-156,-548,36
-177,-524,36
-193,-497,35
-206,-468,35
-220,-440,37
-226,-409,39
-234,-379,41
-238,-348,43
-238,-317,44
-234,-288,44
-232,-258,44
-223,-232,44
-214,-208,44
-205,-184,45
-180,-134,44
-147,-94,40
-113,-62,38
-76,-43,35
-57,-35,32
-20,-16,29
0,-13,27
18,-9,24
35,-10,21
51,-12,18
67,-12,15
83,-17,11
100,-18,8
118,-20,6
134,-22,4
