0,0,0
12,-5,0
24,-11,0
39,-15,0
54,-20,0
71,-23,0
89,-24,-1
107,-24,-2
124,-22,-4
141,-17,-5
158,-10,-7
173,-3,-8
184,7,-7
197,17,-5
210,29,-2
224,42,1
238,57,5
251,74,9
263,93,14
275,111,17
285,134,20
294,157,24
302,180,27
307,206,30
309,231,32
310,258,35
312,284,38
309,312,41
307,339,44
301,365,47
293,392,51
283,418,55
273,443,59
261,468,64
248,491,70
233,512,78
220,534,84
204,552,92
182,569,98
161,588,104
135,604,113
112,621,122
90,633,131
67,646,139
49,650,145
31,650,151
15,647,155
-3,644,159
-23,641,161
-39,635,165
-57,625,166
-88,602,165
-102,589,164
-124,553,156
-134,535,151
-143,515,146
-151,496,142
-158,475,136
-164,454,131
-171,410,121
-168,385,113
-168,363,109
-163,337,102
-159,313,95
-157,287,90
-154,263,83
-150,239,78
-145,216,73
-138,191,69
-131,167,65
-120,144,64
-110,121,62
-90,79,59
-79,60,58
-65,43,58
-54,26,57
-48,14,57
-36,0,57
-23,-10,58
-10,-20,58
1,-30,59
14,-37,60
