0,0,0
-6,0,-2
-13,0,-3
-24,0,-7
-35,0,-9
-52,0,-11
-65,0,-13
-79,0,-14
-91,3,-16
-103,7,-17
-115,13,-17
-127,18,-18
-140,25,-18
-152,33,-18
-164,42,-17
-175,51,-16
-186,62,-15
-196,73,-14
-206,85,-12
-214,98,-10
-225,111,-8
-231,125,-6
-236,139,-4
-243,153,-2
-244,168,0
-247,182,3
-247,197,6
-245,213,9
-241,228,12
-236,243,14
-232,257,17
-225,271,19
-218,284,22
-210,296,25
-193,320,29
-182,331,31
-170,340,33
-158,348,35
-146,355,37
-133,362,39
-119,366,40
-106,369,41
-92,373,43
-77,371,44
-63,372,45
-50,370,46
-35,366,46
-7,356,47
6,351,48
19,343,48
31,335,48
42,325,48
52,315,47
61,302,47
69,289,46
76,276,45
84,265,45
89,251,43
94,237,42
97,223,41
102,195,38
103,180,37
102,165,36
100,150,35
96,135,34
87,120,33
83,106,32
78,93,32
73,79,31
66,67,31
59,56,31
51,45,30
41,35,30
22,20,27
12,13,24
2,9,22
-6,5,21
-16,1,18
-26,1,18
-36,-1,18
