0,0,0
0,10,0
2,22,0
3,34,0
4,46,0
7,60,1
11,74,1
15,90,0
22,105,0
31,120,0
37,134,0
47,147,0
58,159,-1
71,172,-3
87,183,-4
102,196,-5
120,207,-6
137,217,-7
155,225,-8
167,230,-8
184,237,-8
201,242,-8
219,245,-9
237,246,-9
256,246,-10
273,245,-10
291,242,-11
308,237,-12
324,231,-13
340,223,-15
355,217,-16
369,207,-18
382,198,-20
394,187,-22
404,175,-25
413,162,-28
421,148,-31
430,135,-34
435,119,-38
440,105,-42
445,90,-45
448,75,-49
450,60,-53
452,43,-57
454,28,-59
455,13,-62
454,-2,-65
451,-17,-67
445,-32,-70
440,-47,-73
429,-63,-74
421,-79,-75
397,-108,-76
386,-122,-75
372,-134,-75
359,-145,-73
344,-155,-72
329,-164,-70
315,-173,-67
300,-179,-65
285,-185,-63
269,-189,-60
253,-192,-57
238,-196,-54
223,-197,-51
192,-196,-45
161,-192,-40
146,-187,-38
131,-183,-35
116,-179,-31
102,-174,-27
88,-171,-23
76,-166,-18
63,-161,-14
53,-155,-12
43,-149,-9
34,-141,-7
18,-125,-4
11,-116,-2
4,-108,-1
-1,-99,0
-6,-91,1
-9,-83,2
-11,-75,2
-14,-67,2
-14,-58,1
-15,-49,0
-15,-41,0
-16,-32,0
-16,-24,0
-14,-8,-1
-12,0,-2
-11,6,-2
-10,13,-2
-8,20,-3
-5,27,-4
-2,33,-4
0,39,-5
5,47,-5
8,55,-6
