0,0,0
3,-2,0
5,-3,-1
8,0,1
8,1,2
13,5,9
17,8,12
24,7,16
34,4,18
44,0,20
53,-5,20
63,-13,19
74,-22,20
84,-31,21
95,-41,21
106,-53,20
116,-65,20
126,-81,18
137,-95,17
145,-113,16
154,-131,17
163,-147,17
169,-165,19
175,-182,21
181,-200,23
184,-219,25
188,-238,27
191,-257,28
191,-279,30
190,-300,31
189,-322,32
186,-343,33
182,-366,34
178,-388,35
169,-410,36
162,-432,36
142,-474,37
130,-494,38
119,-515,39
105,-535,40
90,-553,41
74,-572,43
57,-589,45
39,-603,47
22,-620,48
3,-633,50
-15,-644,51
-34,-656,53
-53,-665,55
-93,-681,59
-114,-686,62
-134,-690,64
-154,-695,67
-173,-696,69
-192,-695,72
-211,-693,75
-229,-691,77
-248,-686,80
-267,-683,82
-285,-676,84
-304,-668,87
-321,-660,90
-354,-642,96
-384,-620,101
-409,-591,105
-422,-576,108
-442,-543,112
-448,-526,113
-456,-509,116
-463,-491,117
-472,-453,120
-480,-415,121
-482,-394,121
-483,-374,121
-482,-353,121
-480,-332,120
-479,-311,120
-476,-290,119
-472,-270,117
-468,-248,116
-464,-228,114
-459,-206,112
-453,-185,110
-445,-165,108
-422,-123,104
-410,-103,103
-396,-84,101
-369,-50,97
-336,-20,95
-317,-7,94
-276,10,92
-258,17,90
-240,22,87
-223,27,84
-203,27,81
-164,27,77
-145,28,75
-126,25,73
-108,24,70
-91,19,67
-76,15,64
-59,12,61
-44,6,58
-29,0,56
-14,-6,55
0,-13,52
12,-20,50
23,-28,49
33,-36,48
44,-42,47
57,-54,47
73,-63,48
