0,0,0
-3,-2,-2
-4,-2,-5
-15,2,-16
-23,1,-23
-30,-1,-28
-36,-4,-33
-48,-14,-40
-64,-27,-51
-87,-39,-65
-112,-49,-79
-138,-60,-94
-167,-77,-108
-198,-100,-120
-229,-120,-131
-257,-135,-142
-286,-149,-152
-320,-170,-160
-350,-190,-165
-370,-206,-167
-388,-218,-169
-410,-226,-170
-430,-234,-171
-444,-236,-172
-455,-235,-172
-471,-232,-172
-489,-227,-172
-505,-219,-171
-525,-208,-170
-555,-196,-169
-588,-184,-167
-626,-169,-164
-672,-149,-158
-724,-128,-150
-771,-103,-141
-801,-80,-134
-827,-55,-127
-859,-28,-117
-891,-7,-104
