0,0,0
-3,-4,-2
-13,-11,-9
-18,-13,-13
-25,-18,-19
-31,-24,-23
-47,-47,-32
-56,-58,-35
-65,-71,-40
-86,-97,-48
-97,-111,-52
-108,-124,-56
-121,-137,-60
-163,-174,-73
-192,-199,-79
-220,-225,-83
-246,-251,-84
-270,-275,-84
-295,-294,-84
-319,-309,-84
-335,-320,-83
-345,-327,-82
-356,-332,-80
-367,-330,-80
-379,-326,-81
-399,-318,-83
-423,-307,-85
-445,-295,-86
-470,-278,-86
-505,-261,-86
-549,-240,-85
-595,-209,-87
-634,-180,-86
-673,-151,-82
-715,-122,-75
-755,-94,-66
-792,-63,-55
-822,-31,-46
-847,-4,-38
-871,19,-27
