0,0,0
-2,0,-2
-10,3,-10
-20,5,-19
-34,3,-31
-50,-3,-44
-72,-16,-62
-96,-29,-79
-120,-43,-96
-146,-61,-112
-173,-81,-128
-201,-101,-143
-231,-120,-155
-259,-136,-165
-286,-148,-174
-316,-161,-182
-343,-174,-187
-364,-182,-190
-386,-188,-193
-407,-194,-193
-423,-197,-193
-439,-197,-191
-454,-194,-189
-471,-185,-187
-490,-178,-183
-512,-171,-179
-536,-158,-174
-565,-139,-170
-598,-119,-165
-636,-97,-158
-671,-77,-150
-706,-58,-140
-742,-43,-127
-776,-26,-113
-803,-10,-99
-826,5,-86
-845,19,-73
-865,29,-60
-882,32,-49
