0,0,0
11,-7,-7
23,-21,-12
40,-37,-20
59,-53,-28
82,-71,-37
106,-91,-45
132,-111,-53
158,-130,-60
181,-151,-65
204,-172,-68
225,-195,-69
247,-218,-68
270,-238,-69
294,-254,-69
314,-267,-69
331,-281,-68
347,-293,-67
363,-303,-66
376,-309,-66
388,-312,-67
401,-314,-66
413,-313,-67
426,-307,-68
443,-301,-69
464,-293,-69
487,-283,-68
509,-271,-66
537,-258,-63
571,-243,-58
602,-228,-51
631,-215,-41
664,-198,-30
697,-179,-17
726,-159,-2
757,-144,17
791,-123,38
816,-100,55
832,-76,67
848,-54,79
862,-44,92
871,-39,102
