0,0,0
6,-4,-3
20,-12,-9
26,-15,-12
43,-24,-20
52,-30,-24
64,-36,-29
86,-48,-37
109,-61,-45
133,-76,-52
156,-92,-58
181,-109,-64
209,-125,-70
237,-141,-74
263,-156,-78
288,-171,-81
313,-185,-84
338,-197,-87
359,-210,-89
375,-221,-90
390,-229,-92
408,-233,-94
425,-236,-96
434,-236,-98
443,-236,-100
453,-232,-102
467,-228,-103
481,-223,-104
495,-215,-104
516,-206,-102
548,-197,-98
580,-186,-92
610,-171,-85
637,-155,-78
671,-139,-67
713,-121,-52
742,-105,-39
770,-88,-26
801,-67,-11
827,-52,2
846,-43,13
861,-36,22
874,-32,30
