0,0,0
10,-8,-8
26,-22,-22
35,-30,-29
68,-56,-52
85,-71,-61
100,-85,-69
115,-101,-76
139,-129,-86
148,-143,-89
158,-157,-92
178,-187,-97
191,-201,-99
204,-215,-101
227,-239,-105
238,-251,-106
247,-259,-107
266,-277,-108
276,-283,-109
286,-290,-110
304,-298,-111
313,-300,-112
322,-302,-113
342,-302,-115
353,-299,-116
363,-295,-118
395,-284,-119
417,-275,-119
439,-262,-118
470,-243,-115
513,-225,-109
554,-208,-100
590,-189,-89
624,-170,-76
658,-153,-61
694,-137,-42
731,-122,-20
754,-109,-4
769,-97,8
791,-86,25
811,-74,42
