0,0,0
4,0,3
8,1,6
13,2,10
17,3,14
22,5,18
27,6,22
32,8,27
42,12,37
48,14,43
53,16,49
59,19,56
65,22,63
70,24,69
76,28,76
82,30,83
87,33,91
92,37,98
97,40,106
102,43,114
113,49,132
122,56,150
126,59,158
131,62,167
134,66,176
138,69,186
142,73,196
146,76,205
149,80,215
151,83,224
154,87,233
156,90,242
160,96,258
161,99,265
162,101,272
162,103,278
162,104,283
162,106,289
161,108,293
161,109,297
160,111,300
158,113,302
157,114,303
155,116,303
153,118,303
147,122,297
144,124,294
140,126,289
135,129,284
131,131,279
127,134,272
121,136,265
115,140,256
109,143,249
103,147,239
98,151,231
91,156,222
84,161,212
70,171,193
55,181,173
47,187,162
39,192,152
31,198,142
23,203,132
15,208,122
8,213,114
1,218,106
-4,222,99
-11,226,91
-17,229,84
-29,234,71
-35,236,65
-39,237,60
-47,239,51
-50,239,48
-52,239,45
-53,239,43
-55,237,40
-55,235,38
-54,232,38
-52,230,38
-47,223,39
-40,214,42
-35,208,44
-28,197,47
-22,189,51
-15,180,54
-9,170,57
-3,159,60
2,149,63
17,122,68
24,108,72
38,79,80
51,44,89
56,26,93
62,7,98
67,-10,103
72,-27,108
80,-62,119
83,-79,124
86,-96,130
91,-127,143
93,-154,155
93,-177,166
94,-188,172
94,-197,177
93,-213,187
93,-220,192
92,-225,196
89,-235,204
88,-238,207
88,-242,209
88,-239,210
89,-238,211
89,-232,211
90,-222,211
91,-214,209
93,-197,207
93,-188,205
94,-177,204
95,-152,202
96,-125,201
95,-94,202
94,-59,203
91,-22,206
87,14,209
80,54,213
71,91,217
61,127,223
49,161,231
36,191,237
22,216,242
10,235,247
0,252,251
-10,261,255
-17,263,257
-21,259,256
-21,250,253
-19,232,244
-14,209,234
-9,185,220
-7,162,205
-4,138,188
-4,114,170
-5,88,150
-8,63,130
-10,51,121
-12,40,111
-19,17,93
-22,7,84
-30,-13,67
-39,-31,53
-43,-40,47
