0,0,0
-1,0,0
-2,1,1
-3,3,3
-4,4,5
-5,6,7
-6,9,10
-7,12,15
-8,16,20
-10,20,26
-13,29,39
-19,44,60
-21,49,68
-26,59,84
-28,64,92
-36,79,117
-39,84,126
-42,88,135
-45,93,144
-47,97,153
-50,101,162
-52,104,171
-55,107,179
-58,110,188
-60,112,195
-62,113,202
-64,116,209
-67,118,216
-70,119,221
-75,122,229
-77,122,232
-80,123,233
-82,124,236
-85,124,235
-88,125,235
-90,125,234
-94,125,232
-97,125,230
-100,125,227
-103,124,223
-107,124,218
-115,122,206
-119,122,200
-125,122,193
-130,121,186
-136,121,180
-142,121,172
-150,121,164
-156,121,157
-163,122,149
-171,122,141
-178,122,133
-186,122,126
-193,123,118
-208,122,102
-215,122,95
-221,122,87
-226,121,81
-233,121,75
-238,120,69
-243,120,65
-247,119,60
-251,118,56
-253,117,52
-255,117,49
-256,115,46
-256,114,43
-252,111,39
-244,107,36
-238,104,34
-232,101,33
-226,98,32
-218,96,32
-209,93,33
-199,91,34
-190,88,35
-177,84,37
-167,81,38
-155,78,40
-132,71,42
-119,66,43
-107,62,44
-94,56,45
-81,51,47
-67,45,49
-54,39,51
-41,33,53
-28,26,55
-15,19,58
-2,12,61
9,4,65
21,-2,69
43,-16,77
63,-30,85
85,-46,97
96,-54,105
104,-59,114
108,-61,117
110,-62,123
110,-61,125
109,-58,127
105,-53,127
103,-50,128
99,-46,127
94,-40,127
88,-34,127
83,-29,127
75,-22,127
67,-15,127
58,-8,127
39,6,127
29,13,126
5,28,124
-18,43,123
-32,50,124
-46,58,125
-74,74,129
-103,89,134
-133,103,142
-163,116,151
-192,128,160
-220,138,168
-244,146,174
-265,152,180
-283,158,187
-297,162,194
-306,165,199
-309,166,202
-305,166,204
-284,160,195
-267,154,187
-248,146,177
-230,138,165
-209,127,150
-189,115,135
-168,102,119
-147,87,101
-126,71,83
-106,54,65
-97,45,57
-78,28,39
-70,19,31
-62,10,22
-55,2,14
-48,-6,7
-35,-22,-6
-23,-42,-26
-15,-61,-45
