0,0,0
1,2,1
3,4,1
4,7,1
5,10,2
7,16,3
9,20,4
11,25,4
13,30,6
16,35,7
19,41,9
22,47,10
24,54,12
27,61,13
30,69,15
33,76,16
36,84,18
39,93,20
45,110,25
48,120,28
51,129,30
54,139,33
57,150,37
61,160,42
65,171,46
68,182,51
71,193,55
74,204,60
77,215,65
80,226,70
83,237,75
88,258,87
90,268,92
92,278,98
94,288,103
96,298,109
98,308,116
100,318,122
102,328,130
104,337,137
105,345,143
106,351,149
107,357,155
108,363,160
110,371,170
110,374,174
110,376,178
111,379,182
110,380,185
110,382,188
109,382,188
108,383,190
106,384,190
104,384,188
102,386,188
99,386,186
96,387,184
88,386,177
78,384,168
73,384,163
66,383,158
60,382,152
53,383,145
46,383,138
38,383,131
30,383,123
21,384,115
13,385,108
3,386,100
-15,388,84
-25,389,76
-36,391,67
-46,392,60
-57,393,51
-68,395,43
-79,396,35
-90,398,27
-101,399,20
-112,401,12
-123,403,5
-134,404,-1
-145,405,-8
-167,408,-21
-186,412,-31
-196,413,-36
-205,414,-41
-214,415,-45
-223,416,-49
-231,417,-53
-239,418,-56
-245,419,-58
-251,419,-60
-257,420,-62
-262,420,-64
-271,420,-67
-278,418,-69
-279,417,-69
-281,417,-70
-282,416,-70
-283,415,-69
-283,414,-69
-283,413,-69
-282,412,-69
-281,410,-69
-280,409,-68
-277,408,-68
-272,404,-66
-269,402,-65
-265,400,-64
-261,398,-63
-256,395,-62
-251,392,-61
-246,389,-60
-240,386,-58
-233,382,-57
-227,377,-56
-220,373,-55
-213,368,-53
-205,364,-52
-189,353,-48
-173,342,-45
-164,335,-44
-155,328,-42
-147,321,-40
-138,314,-38
-129,307,-36
-120,300,-34
-111,292,-31
-102,284,-28
-93,276,-26
-75,258,-20
-58,241,-14
-49,233,-11
-41,224,-7
-33,216,-4
-24,208,-1
-17,199,2
-9,191,6
6,176,14
21,161,22
28,154,27
42,139,35
54,125,44
60,117,49
66,110,53
71,102,58
76,95,62
81,88,67
90,74,76
94,68,80
98,61,84
101,56,88
108,43,96
114,32,102
116,27,105
118,22,108
123,14,115
125,10,118
127,6,121
128,4,124
130,0,128
131,-2,129
132,-3,130
134,-4,133
135,-3,135
135,-1,135
135,0,135
135,4,135
134,8,133
134,11,133
132,20,130
131,25,129
129,38,126
126,52,124
122,69,121
119,78,120
117,87,118
112,108,115
109,117,113
106,128,111
102,139,109
95,161,105
90,173,103
82,197,101
72,221,99
66,232,97
61,244,96
55,256,95
44,283,95
38,295,94
26,321,95
20,333,95
7,357,95
-4,378,94
-18,400,92
-24,411,93
-37,431,94
-50,449,96
-56,457,97
-63,466,98
-76,483,100
-82,490,103
-94,504,106
-105,512,109
-109,516,109
-117,518,110
-120,518,110
-122,517,110
-126,515,108
-126,512,106
-127,504,102
-125,490,97
-123,475,90
-120,466,87
-115,445,79
-111,434,76
-105,410,68
-102,397,64
-99,385,60
-92,359,53
-85,331,46
-79,302,40
-75,286,37
-69,257,31
-67,243,28
-64,228,25
-59,199,21
-57,185,20
-52,159,18
-49,133,16
-46,109,16
-45,98,16
-44,87,15
-41,68,17
-39,59,18
-37,41,22
-36,33,24
-36,19,28
