0,0,0
0,1,0
-1,3,0
-1,5,-1
-2,7,-2
-3,10,-4
-5,13,-6
-6,16,-7
-8,20,-10
-10,24,-11
-11,28,-13
-11,29,-13
-13,33,-15
-15,38,-17
-18,42,-19
-20,46,-21
-23,51,-23
-26,55,-25
-29,60,-27
-32,64,-29
-35,69,-31
-39,73,-33
-42,77,-34
-46,81,-36
-49,85,-37
-53,89,-39
-57,93,-40
-60,96,-41
-64,100,-42
-67,103,-43
-70,107,-44
-74,110,-45
-77,113,-46
-84,120,-47
-87,122,-48
-89,125,-48
-92,128,-49
-94,131,-49
-95,133,-49
-97,135,-50
-98,136,-50
-99,136,-51
-100,136,-51
-102,136,-52
-102,134,-53
-103,132,-54
-103,127,-56
-102,120,-57
-101,116,-58
-100,110,-59
-98,105,-59
-97,99,-60
-96,92,-61
-94,85,-62
-92,77,-62
-90,70,-63
-88,61,-64
-86,53,-65
-81,35,-66
-77,17,-67
-75,8,-67
-73,0,-66
-70,-9,-66
-68,-18,-65
-66,-26,-65
-64,-34,-64
-62,-41,-63
-61,-48,-62
-59,-55,-61
-58,-61,-60
-55,-70,-58
-54,-73,-57
-53,-76,-56
-53,-79,-56
-53,-82,-56
-53,-83,-57
-53,-85,-57
-54,-86,-57
-54,-87,-58
-55,-87,-58
-57,-88,-59
-58,-88,-60
-61,-88,-62
-67,-87,-67
-75,-86,-74
-79,-85,-77
-84,-84,-80
-89,-83,-84
-94,-82,-88
-100,-80,-92
-106,-79,-95
-112,-77,-99
-117,-75,-102
-123,-74,-106
-129,-72,-110
-142,-69,-117
-149,-68,-121
-155,-66,-124
-161,-65,-127
-168,-64,-131
-174,-63,-134
-180,-62,-137
-186,-61,-139
-191,-59,-142
-197,-58,-144
-202,-57,-147
-208,-57,-148
-213,-56,-150
-222,-55,-153
-226,-55,-155
-230,-54,-156
-233,-54,-157
-237,-53,-158
-242,-53,-159
-248,-53,-159
-250,-54,-159
-253,-55,-159
-253,-57,-159
-252,-60,-159
-251,-61,-159
-250,-63,-159
-249,-66,-159
-245,-71,-159
-242,-75,-159
-239,-78,-158
-236,-82,-158
-233,-86,-158
-225,-95,-157
-219,-100,-156
-214,-105,-155
-209,-110,-154
-203,-116,-153
-197,-121,-152
-191,-127,-151
-184,-134,-149
-177,-141,-148
-163,-156,-144
-157,-163,-142
-149,-171,-140
-135,-186,-135
-128,-194,-132
-121,-200,-130
-108,-213,-124
-101,-218,-121
-88,-227,-115
-82,-231,-112
-77,-235,-109
-72,-238,-107
-67,-242,-104
-59,-249,-100
-52,-254,-97
-47,-256,-95
-45,-258,-95
-43,-259,-94
-42,-260,-94
-43,-260,-96
-42,-261,-96
-42,-262,-99
-44,-263,-101
-44,-263,-103
-47,-265,-109
-49,-267,-111
-51,-270,-114
-53,-273,-117
-58,-280,-123
-61,-285,-127
-64,-289,-130
-67,-294,-134
-75,-305,-143
-79,-311,-147
-83,-318,-151
-91,-331,-159
-100,-345,-167
-104,-353,-170
-109,-360,-173
-119,-374,-179
-124,-381,-183
-134,-394,-188
-139,-400,-191
-148,-411,-195
-153,-417,-197
-161,-427,-201
-169,-436,-203
-173,-440,-204
-176,-443,-205
-182,-451,-207
-185,-455,-207
-189,-462,-207
-190,-465,-206
-193,-471,-204
-194,-477,-202
-195,-479,-201
-195,-484,-199
-195,-486,-197
-193,-490,-194
-191,-491,-192
-190,-492,-190
-185,-493,-186
-178,-494,-181
-174,-494,-178
-164,-493,-171
-151,-490,-163
-142,-486,-159
-126,-480,-150
-109,-473,-140
-89,-465,-128
-78,-459,-122
-55,-448,-107
-32,-437,-90
-10,-426,-74
0,-420,-67
20,-405,-52
29,-398,-45
46,-387,-31
54,-382,-25
67,-377,-14
78,-372,-5
87,-369,0
95,-366,0
102,-362,-1
108,-361,-3
121,-381,-5
129,-410,0
139,-439,16
146,-450,27
154,-461,38
161,-473,46
168,-482,56
175,-492,67
179,-500,77
183,-509,85
187,-515,92
191,-520,102
195,-525,112
199,-529,122
201,-531,129
202,-530,135
203,-529,140
203,-526,146
203,-522,150
205,-507,149
206,-492,143
206,-476,136
204,-464,131
202,-449,124
199,-432,117
196,-413,111
193,-393,105
190,-371,100
186,-349,94
182,-329,87
178,-312,81
176,-298,77
174,-286,74
172,-275,70
171,-269,68
171,-266,67
171,-263,67
172,-261,68
173,-261,72
176,-262,79
179,-260,88
183,-254,99
186,-244,112
188,-238,119
192,-227,134
194,-219,142
197,-206,156
198,-198,164
200,-184,179
202,-171,193
203,-157,208
203,-150,215
203,-135,231
201,-121,246
200,-113,254
197,-98,268
196,-91,275
193,-79,288
190,-68,300
187,-56,310
185,-51,313
183,-46,317
180,-37,323
179,-33,327
175,-24,333
173,-19,334
172,-16,333
170,-12,333
169,-9,330
166,-7,325
163,-8,309
160,-13,292
155,-18,264
151,-22,244
145,-24,219
137,-25,193
128,-27,168
115,-28,143
101,-28,119
62,-20,64
38,-15,38
17,-6,19
5,0,12
