0,0,0
2,1,0
6,2,0
9,3,0
13,5,-1
17,7,-1
21,9,-2
26,12,-3
30,14,-3
34,17,-4
38,19,-4
42,22,-4
47,25,-5
51,28,-5
56,32,-6
61,36,-6
71,43,-8
76,48,-9
82,52,-9
87,57,-9
93,62,-10
99,67,-10
106,73,-11
113,78,-11
121,84,-12
128,90,-11
135,96,-12
142,101,-11
148,105,-9
160,115,-7
167,121,-6
174,127,-4
181,133,-3
188,139,-2
195,146,0
202,152,1
209,159,2
216,166,4
223,173,6
229,180,8
235,187,10
254,208,17
267,223,24
281,238,31
288,245,35
293,252,38
303,267,44
309,274,47
320,289,54
326,297,58
332,304,62
342,319,71
347,326,75
352,334,79
358,342,84
363,349,88
367,357,93
372,364,98
376,371,103
381,377,108
385,384,114
389,390,120
393,396,126
397,401,132
401,406,139
409,416,153
412,420,160
416,425,166
420,430,173
423,436,179
427,441,184
430,445,190
433,451,196
435,455,201
439,460,208
442,466,215
446,471,222
451,481,234
454,486,240
456,490,245
459,495,250
461,499,255
463,504,261
466,508,267
468,513,273
470,518,279
472,522,284
474,527,289
476,530,294
478,534,299
481,542,309
482,546,313
483,550,318
484,553,321
485,557,325
486,560,328
487,562,331
488,564,333
488,566,335
489,568,338
490,570,340
490,572,342
491,575,344
491,578,348
492,582,351
492,583,352
492,585,354
492,586,355
492,588,356
491,588,357
491,589,357
491,589,356
490,590,355
490,590,354
490,590,354
488,590,351
487,590,349
486,590,347
485,589,345
484,589,342
483,589,339
481,588,336
478,588,332
473,587,323
471,587,319
468,587,315
464,587,310
456,588,300
448,588,289
443,589,282
438,589,276
434,590,270
428,590,264
422,590,257
417,591,251
410,591,244
404,591,237
390,591,222
382,591,215
368,591,202
353,592,188
344,592,181
336,592,174
327,592,167
318,592,160
309,592,153
300,592,146
281,593,133
271,594,126
261,595,120
240,597,106
230,598,100
219,599,94
209,600,88
198,601,82
177,603,71
167,604,66
156,605,61
145,605,56
135,606,51
124,606,46
105,607,38
85,607,30
75,607,26
65,606,22
55,606,19
45,606,15
27,606,10
19,606,8
11,606,5
2,606,3
-6,606,1
-23,606,-3
-39,606,-6
-54,606,-9
-62,607,-11
-69,608,-13
-76,609,-14
-83,610,-16
-97,611,-19
-104,612,-20
-110,614,-21
-123,617,-23
-137,619,-26
-152,621,-28
-158,621,-29
-164,621,-29
-175,622,-30
-180,623,-31
-185,623,-31
-194,624,-32
-199,624,-32
-203,625,-32
-211,626,-33
-215,626,-33
-221,627,-33
-224,628,-33
-226,628,-33
-231,627,-34
-234,627,-34
-236,627,-34
-238,627,-35
-239,627,-35
-240,627,-36
-241,626,-37
-241,626,-37
-239,626,-38
-238,626,-38
-236,626,-38
-234,627,-39
-230,627,-40
-226,627,-42
-221,627,-43
-215,626,-45
-208,624,-47
-200,619,-49
-191,613,-51
-180,606,-53
-168,597,-54
-154,587,-56
-140,574,-58
-124,561,-59
-107,547,-59
-88,533,-59
-69,518,-57
-49,504,-56
-29,491,-53
-9,477,-51
10,464,-49
30,450,-47
50,436,-43
69,421,-40
89,405,-36
99,396,-34
118,379,-28
128,371,-25
146,354,-19
155,345,-15
164,337,-12
182,319,-5
190,310,-1
208,292,5
224,274,12
232,265,16
247,248,23
255,239,27
269,222,36
277,214,40
291,199,49
298,192,53
311,175,62
317,166,67
330,150,77
343,136,88
349,128,93
360,112,103
371,94,113
380,78,123
388,62,133
397,47,144
403,33,155
409,19,166
415,6,176
419,-5,187
423,-16,197
427,-27,206
430,-37,214
432,-44,219
434,-51,224
435,-56,230
437,-60,234
439,-61,238
440,-63,243
440,-63,247
441,-65,250
440,-66,252
440,-66,253
440,-66,253
439,-65,252
439,-63,250
439,-60,249
440,-56,246
440,-51,244
440,-49,243
439,-43,240
439,-40,239
439,-32,236
439,-28,235
439,-17,232
440,-11,231
440,1,228
441,16,225
441,24,223
441,40,220
441,59,215
440,69,213
440,91,207
439,102,204
437,124,199
433,146,196
430,169,194
429,182,192
422,219,186
416,242,182
410,266,180
403,293,177
395,319,173
386,343,170
376,369,168
367,396,167
356,423,165
343,448,163
330,472,161
318,496,162
306,521,164
293,544,165
280,567,167
267,586,169
255,604,170
242,623,174
229,641,179
216,659,185
204,676,190
191,692,193
179,708,197
173,715,199
164,726,202
154,738,205
144,749,210
140,753,213
132,762,217
128,766,218
121,772,221
118,775,222
113,779,225
110,781,226
105,784,228
102,786,228
99,787,228
99,786,227
98,784,225
99,781,223
101,774,217
102,771,215
106,760,207
108,755,203
114,740,194
120,723,182
126,704,169
132,680,154
137,655,141
142,626,126
146,595,112
148,560,97
149,522,83
149,484,70
147,444,60
143,403,53
128,311,40
116,249,34
101,193,28
90,158,25
78,126,23
65,96,22
52,69,24
40,45,29
29,26,35
