0,0,0
-3,-3,-4
-7,-7,-8
-12,-12,-13
-21,-20,-24
-27,-25,-30
-33,-29,-36
-39,-34,-42
-46,-39,-48
-53,-43,-55
-61,-48,-62
-68,-52,-68
-75,-56,-75
-83,-61,-81
-91,-66,-87
-99,-71,-93
-109,-76,-98
-126,-86,-109
-143,-94,-117
-150,-98,-121
-158,-101,-124
-165,-104,-127
-172,-107,-129
-179,-110,-131
-185,-112,-133
-191,-114,-135
-195,-115,-136
-199,-116,-137
-204,-116,-137
-210,-115,-138
-212,-114,-137
-214,-113,-137
-215,-111,-136
-216,-110,-135
-216,-107,-134
-215,-104,-132
-214,-100,-131
-213,-97,-129
-211,-92,-127
-208,-88,-125
-205,-84,-123
-202,-79,-120
-195,-70,-115
-187,-61,-107
-182,-56,-103
-177,-51,-99
-172,-46,-94
-166,-40,-89
-161,-34,-84
-155,-28,-79
-149,-22,-73
-143,-15,-66
-137,-9,-60
-130,-1,-53
-118,11,-41
-112,18,-35
-106,26,-29
-101,33,-23
-96,40,-19
-93,45,-14
-90,50,-10
-88,54,-8
-87,58,-6
-86,61,-5
-85,65,-4
-88,67,-6
-88,70,-6
-94,75,-10
-97,78,-12
-101,81,-14
-106,84,-16
-111,88,-18
-117,91,-20
-122,95,-22
-129,100,-25
-143,109,-31
-151,114,-34
-160,120,-37
-169,126,-41
-187,138,-47
-206,148,-52
-216,154,-54
-226,159,-57
-236,165,-58
-245,170,-60
-263,178,-63
-272,182,-64
-279,186,-64
-287,190,-64
-293,193,-64
-304,198,-63
-311,201,-61
-314,203,-60
-315,204,-59
-315,205,-57
-313,206,-53
-310,206,-51
-306,205,-49
-296,204,-44
-292,203,-42
-280,202,-36
-265,198,-31
-256,196,-27
-238,191,-20
-228,187,-16
-218,184,-12
-197,177,-3
-187,174,1
-166,168,11
-156,165,17
-137,159,26
-120,153,35
-104,146,43
-97,143,47
-91,140,50
-79,136,57
-74,134,59
-70,133,62
-63,133,66
-60,134,68
-55,137,71
-53,143,73
-51,151,76
-51,156,78
-51,162,80
-51,176,85
-52,183,88
-52,191,91
-55,206,96
-56,214,99
-57,230,106
-59,246,115
-61,263,123
-62,272,127
-63,281,133
-66,300,143
-67,309,148
-70,327,157
-71,335,162
-74,351,171
-77,364,180
-80,375,189
-80,379,193
-80,385,202
-78,384,205
-74,380,206
-70,375,206
-63,366,203
-55,354,198
-46,340,191
-35,322,183
-25,304,176
-12,281,168
-1,258,161
8,233,154
18,207,146
27,182,139
35,159,133
42,139,128
47,125,125
53,114,122
57,107,121
62,102,121
67,100,122
71,101,124
74,103,127
76,105,130
80,109,135
82,111,138
87,115,146
89,117,151
95,121,160
98,123,165
105,126,175
108,128,180
115,130,191
119,132,196
123,133,203
131,135,215
138,136,227
142,136,234
149,137,247
156,140,261
159,141,268
165,142,281
168,142,288
172,143,300
177,145,313
180,145,323
183,145,332
186,143,338
188,139,341
190,133,342
191,127,340
193,121,336
194,113,330
194,106,322
193,98,311
192,89,298
188,82,283
184,76,268
180,71,249
174,67,229
168,63,208
160,58,186
154,54,166
146,49,147
138,44,130
130,39,116
124,34,104
119,31,95
115,27,88
115,25,86
114,20,82
115,18,81
116,15,81
119,10,83
124,3,86
130,-5,90
133,-10,93
140,-25,100
143,-33,104
150,-50,109
154,-59,112
160,-82,117
162,-94,120
166,-117,126
168,-140,131
169,-152,134
169,-172,137
170,-182,139
169,-200,142
168,-208,144
166,-224,146
165,-231,146
160,-249,146
157,-260,146
154,-265,145
151,-269,143
147,-269,140
144,-265,135
140,-258,130
137,-248,126
133,-233,119
129,-219,111
124,-202,102
117,-182,92
108,-162,80
98,-143,70
88,-124,60
77,-104,50
65,-85,41
54,-68,33
44,-53,27
35,-39,22
25,-26,19
16,-16,18
9,-7,18
