0,0,0
-3,0,0
-7,0,-1
-12,0,-1
-15,1,-2
-21,1,-3
-25,1,-3
-30,0,-2
-36,0,-1
-43,-1,-1
-50,-2,-1
-58,-3,0
-66,-4,0
-75,-5,0
-85,-5,0
-95,-6,1
-105,-6,1
-116,-6,1
-127,-7,1
-139,-7,1
-150,-7,2
-162,-7,2
-173,-8,4
-184,-8,5
-194,-8,6
-204,-8,8
-214,-8,10
-223,-8,12
-232,-7,14
-241,-6,16
-249,-5,18
-257,-4,20
-262,-1,22
-268,0,24
-272,4,26
-276,8,27
-280,12,29
-284,17,30
-287,23,32
-289,29,33
-291,37,35
-293,46,36
-293,56,38
-294,66,39
-294,78,40
-294,91,42
-293,106,44
-291,122,45
-290,139,47
-287,158,49
-283,178,51
-279,197,54
-274,218,57
-268,239,61
-263,260,65
-258,280,69
-254,300,73
-251,319,77
-248,338,81
-247,357,85
-245,374,88
-244,391,92
-244,408,96
-242,424,99
-241,438,103
-239,451,106
-237,462,108
-235,473,110
-233,480,112
-228,487,114
-225,494,115
-222,499,116
-216,503,116
-205,506,115
-197,508,114
-188,504,111
-180,502,109
-170,499,107
-160,495,105
-149,491,102
-138,487,100
-127,483,98
-115,479,96
-103,475,94
-92,470,92
-81,465,90
-60,456,87
-49,451,86
-39,447,85
-28,444,84
-17,440,84
-7,437,85
2,434,85
12,432,85
20,430,85
28,429,85
36,427,85
42,425,85
50,424,85
62,419,85
62,416,84
67,414,83
59,408,81
61,403,78
62,397,74
61,388,68
60,379,62
61,370,57
60,357,50
58,342,42
56,324,35
54,304,27
51,262,15
48,241,9
46,219,3
43,198,0
40,177,-4
37,156,-7
35,136,-9
32,116,-11
30,98,-12
28,80,-13
25,63,-13
23,48,-12
21,32,-12
17,9,-8
14,-11,-4
13,-18,-2
12,-26,0
