0,0,0
4,0,0
9,-1,1
15,-2,2
23,-4,3
30,-5,4
38,-6,4
46,-6,3
55,-6,3
64,-6,3
73,-6,3
84,-6,2
95,-6,2
106,-7,2
118,-7,2
128,-7,2
140,-8,2
151,-9,3
163,-10,4
175,-11,5
187,-12,6
198,-12,7
210,-13,9
221,-14,11
233,-15,13
243,-17,15
254,-18,18
264,-20,20
275,-22,23
284,-23,26
294,-24,29
303,-25,31
311,-26,34
327,-28,39
334,-28,41
341,-28,44
347,-28,46
354,-28,48
359,-26,50
364,-25,51
369,-23,53
374,-21,54
377,-18,56
381,-16,57
385,-12,59
387,-9,60
390,-5,62
392,0,64
395,5,66
397,12,68
400,19,71
402,28,74
403,38,77
405,47,79
406,58,82
407,68,85
407,80,87
407,93,90
408,106,93
409,119,96
411,148,104
413,163,108
415,179,113
418,195,118
421,211,122
423,226,126
425,240,131
426,253,134
426,264,138
426,274,141
425,283,144
424,291,147
423,300,149
423,317,155
422,324,158
421,330,161
419,335,163
417,338,164
415,342,165
412,343,165
408,346,165
405,348,165
400,350,165
396,351,164
390,353,164
385,355,163
371,356,160
363,355,158
354,354,156
345,354,154
333,353,151
322,353,148
307,353,145
294,353,142
279,353,139
264,354,138
249,355,136
234,357,135
219,358,134
186,362,133
169,364,133
153,367,133
137,369,134
124,371,136
110,374,138
98,376,140
85,379,143
73,381,145
61,384,147
52,386,149
42,388,151
33,389,153
18,391,156
11,392,157
4,392,157
0,393,157
-5,393,157
-8,393,156
-11,392,155
-14,391,154
-16,389,152
-18,387,150
-19,383,146
-21,380,143
-20,376,139
-21,366,131
-20,361,126
-19,354,121
-19,346,115
-18,338,109
-18,327,103
-18,316,97
-17,305,91
-17,293,84
-16,280,78
-15,267,72
-14,252,66
-14,239,60
-13,208,51
-12,193,46
-12,178,42
-11,163,38
-10,149,35
-10,134,32
-10,120,30
-10,106,27
-10,93,26
-11,80,24
-11,68,23
-11,57,22
-10,46,21
-17,28,20
-18,18,20
-19,11,21
-20,3,21
-20,-3,22
-21,-8,23
-21,-12,24
-20,-16,25
-20,-20,26
