0,0,0
-1,0,0
-3,0,1
-5,-1,1
-6,-1,1
-9,-1,1
-12,-1,1
-15,-1,0
-18,0,0
-23,0,-1
-28,1,-2
-34,3,-4
-40,5,-6
-46,6,-7
-51,8,-8
-57,10,-10
-63,12,-11
-71,14,-13
-78,16,-14
-86,18,-16
-94,21,-17
-102,23,-18
-110,26,-20
-118,28,-21
-125,31,-22
-133,33,-23
-141,36,-23
-148,37,-24
-156,39,-25
-163,41,-25
-170,42,-26
-175,43,-26
-180,44,-26
-185,44,-26
-189,44,-25
-193,44,-25
-196,44,-25
-199,43,-25
-202,42,-25
-204,41,-25
-206,40,-25
-207,39,-24
-208,38,-24
-210,37,-25
-211,35,-24
-211,34,-24
-211,33,-24
-211,32,-24
-211,31,-25
-211,29,-25
-211,27,-26
-210,25,-27
-210,22,-29
-209,19,-31
-208,15,-33
-207,7,-36
-207,0,-39
-206,-20,-44
-206,-31,-46
-206,-48,-47
-207,-65,-48
-209,-85,-47
-204,-104,-45
-204,-122,-44
-203,-143,-40
-205,-161,-37
-204,-178,-34
-202,-196,-30
-201,-211,-26
-200,-227,-21
-197,-254,-13
-195,-266,-9
-194,-276,-6
-192,-287,-2
-191,-295,0
-190,-304,2
-188,-312,4
-187,-319,7
-184,-326,9
-182,-331,11
-179,-336,13
-177,-340,15
-176,-344,16
-174,-347,16
-173,-349,17
-171,-352,17
-169,-353,17
-166,-353,17
-164,-354,17
-161,-354,17
-158,-354,16
-159,-354,15
-155,-353,14
-148,-354,13
-143,-353,12
-136,-353,10
-118,-353,8
-100,-356,9
-90,-358,11
-79,-360,14
-69,-363,17
-58,-365,20
-47,-366,25
-36,-367,28
-26,-366,31
-16,-366,34
-6,-365,38
2,-364,41
11,-364,44
25,-362,49
32,-361,52
37,-359,53
42,-358,54
47,-356,55
52,-354,56
55,-352,56
59,-351,56
62,-348,56
64,-347,56
66,-345,55
67,-343,55
69,-341,55
70,-336,53
71,-329,49
72,-325,48
72,-320,46
73,-314,44
74,-309,43
75,-303,42
76,-297,41
77,-291,40
78,-284,39
79,-276,38
81,-268,38
86,-251,37
91,-232,38
93,-223,38
94,-214,38
95,-204,37
97,-194,37
98,-184,37
100,-174,37
101,-165,37
103,-156,37
103,-147,36
103,-139,35
103,-122,32
104,-113,31
104,-105,30
104,-98,30
105,-91,30
105,-84,30
105,-79,30
106,-73,29
106,-68,29
106,-63,29
105,-59,30
105,-55,29
104,-51,29
102,-46,28
100,-41,27
98,-39,26
95,-37,24
93,-35,23
90,-32,21
87,-30,20
83,-28,18
79,-26,16
76,-23,15
72,-21,13
68,-18,11
54,-10,5
45,-5,2
40,-2,1
32,0,0
29,2,1
26,4,2
