0,0,0
8,0,-1
18,-2,-1
30,-4,-1
42,-8,-1
54,-11,-1
67,-14,-1
80,-17,0
93,-21,0
106,-24,1
120,-27,3
132,-30,5
145,-32,8
157,-35,11
168,-37,13
179,-39,17
189,-41,20
200,-41,22
209,-42,25
219,-42,28
227,-41,29
236,-40,31
243,-39,33
250,-37,34
257,-35,35
262,-32,35
267,-28,35
271,-25,35
274,-20,34
278,-15,34
280,-8,33
283,-2,33
286,3,32
288,10,31
290,18,30
290,27,30
290,37,30
290,47,30
289,58,30
289,71,31
290,84,32
291,96,33
295,111,36
299,124,38
303,140,40
308,156,42
312,172,43
317,191,45
320,208,47
324,227,49
327,243,52
330,258,56
332,272,60
334,283,63
335,294,68
335,303,71
333,310,74
331,317,77
330,322,80
328,327,83
327,333,87
325,336,89
322,340,91
316,343,91
310,346,91
305,350,92
296,354,90
288,360,89
279,364,88
267,366,85
256,369,83
242,370,80
228,371,78
215,370,76
201,372,74
185,374,72
170,375,70
154,378,69
140,382,69
126,385,69
113,388,69
102,391,70
89,394,70
78,396,70
68,399,71
58,401,72
50,404,73
43,406,73
37,408,74
32,410,74
22,411,74
18,410,74
14,409,74
12,409,73
12,405,72
11,401,71
10,398,70
10,389,68
8,381,66
8,367,63
8,356,61
8,342,58
9,327,55
12,295,48
12,278,45
11,260,41
10,243,37
11,226,34
10,208,29
9,191,26
11,174,24
9,156,21
8,139,18
6,122,17
5,105,15
4,90,14
0,63,11
-2,51,11
-3,38,10
-5,28,10
-6,18,10
-7,9,12
