0,0,0
36,35,-25
58,25,-14
101,40,-18
150,58,-19
202,86,-18
259,120,-11
310,153,2
345,181,16
363,203,25
383,228,35
404,254,46
418,278,56
429,299,63
428,312,63
420,321,58
411,330,53
395,336,44
366,337,28
317,341,6
259,341,-15
187,344,-32
93,344,-38
-8,340,-23
-95,346,1
-158,374,24
-201,413,40
-228,440,51
-250,448,61
-263,438,64
-271,425,64
-270,411,60
-270,405,57
-262,404,50
-252,399,40
-243,389,32
-232,371,22
-218,345,10
-200,317,-1
-181,284,-11
-155,244,-20
-118,190,-25
-80,136,-21
-42,80,-7
-2,32,12
24,-6,36
20,-28,53
