0,0,0
24,6,-1
66,13,-2
105,18,-1
141,24,1
181,36,7
225,47,15
267,58,26
308,69,39
350,78,54
393,86,73
433,94,93
464,97,110
492,99,128
523,101,148
550,101,167
563,96,176
576,93,183
590,88,192
595,75,189
598,60,181
596,33,167
594,0,155
586,-39,140
570,-90,122
552,-144,107
535,-198,100
519,-254,98
502,-310,101
482,-360,106
461,-404,111
441,-441,116
423,-472,122
410,-494,128
399,-509,133
388,-517,134
378,-519,132
366,-517,128
352,-505,117
339,-488,104
325,-465,89
306,-437,74
283,-407,57
258,-369,38
231,-322,18
200,-274,2
163,-227,-10
125,-180,-17
91,-136,-21
61,-100,-19
30,-67,-14
