0,0,0
30,23,-23
72,66,-61
125,130,-105
196,241,-144
244,333,-150
275,393,-136
300,434,-119
1,-17,-14
1,-3,-23
-11,16,-47
-27,33,-61
-43,56,-79
-58,95,-108
-80,149,-149
-103,221,-193
-130,296,-228
-165,376,-253
-194,461,-270
-208,554,-275
-218,637,-268
265,435,-148
253,439,-155
242,448,-163
230,458,-172
215,468,-180
192,476,-192
169,486,-203
143,499,-215
115,516,-227
84,533,-239
52,548,-249
22,565,-257
-10,586,-265
-46,605,-271
-83,616,-274
-116,630,-277
-149,648,-277
-182,662,-275
-213,670,-271
-236,677,-266
