0,0,0
-6,2,-6
-44,2,-34
-77,3,-56
-116,6,-76
-160,14,-96
-208,19,-112
-260,24,-124
-309,30,-131
-347,37,-136
-379,40,-138
-408,42,-139
-432,44,-138
-447,44,-138
-454,38,-139
-459,30,-139
-461,19,-140
-461,4,-141
-459,-20,-140
-448,-60,-138
-437,-99,-134
-426,-139,-128
-414,-184,-118
-399,-231,-105
-393,-271,-92
-388,-308,-76
-378,-344,-60
-365,-374,-46
-353,-411,-24
-338,-439,-4
-327,-449,2
-313,-460,11
-304,-455,8
-296,-449,5
-284,-436,0
-269,-422,-5
-250,-398,-15
-231,-368,-28
-209,-330,-42
-181,-290,-53
-151,-244,-61
-122,-194,-66
-100,-151,-66
-78,-113,-61
-59,-82,-55
-45,-62,-47
-33,-42,-41
-20,-25,-33
-10,-12,-27
-3,-4,-23
2,0,-19
8,0,-15
