0,0,0
0,-20,-1
-6,-32,-16
-11,-58,-19
-21,-83,-29
-43,-119,-46
-76,-162,-69
-128,-214,-97
-187,-266,-119
-250,-315,-131
-309,-356,-135
-361,-389,-132
-408,-416,-125
-444,-432,-119
-474,-443,-116
-493,-444,-116
-506,-440,-120
-518,-433,-126
-528,-419,-131
-538,-404,-138
-543,-381,-147
-542,-349,-159
-540,-310,-174
-539,-267,-188
-533,-207,-206
-525,-132,-224
-513,-55,-234
-502,13,-234
-495,87,-230
-482,167,-217
-471,229,-200
-464,275,-182
-460,310,-166
-455,340,-150
-449,366,-135
-442,389,-122
-435,402,-112
-429,410,-106
-425,412,-105
-424,414,-104
-426,408,-109
-430,400,-115
-429,391,-121
-426,379,-128
-419,364,-134
-407,351,-139
-392,339,-144
-370,320,-148
-350,296,-153
-326,269,-156
-296,238,-156
-261,203,-152
-223,164,-144
-184,126,-128
-148,95,-112
-111,67,-89
-75,31,-60
-43,-1,-29
-18,-28,0
