0,0,0
-3,0,0
-9,0,-2
-15,0,-3
-21,-1,-5
-28,-1,-8
-37,-2,-10
-47,-2,-13
-57,-2,-16
-68,-2,-18
-77,-3,-21
-87,-3,-23
-89,-2,-22
-98,-2,-24
-108,-2,-25
-119,-2,-26
-129,-2,-27
-141,-2,-27
-153,-2,-28
-164,-2,-28
-174,-1,-28
-184,-1,-28
-194,0,-27
-203,0,-26
-213,0,-26
-222,0,-24
-231,0,-23
-240,0,-22
-247,0,-20
-253,0,-19
-260,0,-17
-265,0,-16
-275,0,-13
-279,0,-11
-282,0,-10
-285,1,-8
-287,2,-6
-288,3,-5
-290,5,-3
-290,7,-2
-290,9,-1
-289,12,0
-289,15,0
-288,19,1
-288,22,2
-286,31,3
-285,35,4
-283,39,5
-281,44,6
-279,49,7
-277,54,8
-274,58,9
-271,63,9
-267,68,10
-264,73,11
-260,78,12
-257,83,13
-254,87,13
-248,96,14
-243,102,15
-241,106,15
-238,108,16
-236,111,15
-234,113,15
-232,116,15
-230,118,15
-229,120,15
-227,121,15
-226,122,15
-224,123,15
-221,124,14
-218,123,13
-216,123,13
-213,122,13
-211,121,13
-207,121,13
-203,120,13
-199,120,13
-195,119,13
-191,118,13
-187,118,13
-183,117,13
-174,115,13
-169,115,14
-165,114,14
-160,114,15
-155,114,15
-151,114,15
-146,114,15
-141,115,16
-137,115,15
-132,116,16
-127,116,16
-122,117,16
-117,118,17
-107,119,18
-103,120,18
-99,121,19
-95,121,19
-90,122,20
-86,122,20
-82,123,21
-78,124,21
-74,124,22
-71,125,22
-67,125,22
-65,125,22
-62,125,22
-58,124,21
-56,124,21
-54,123,20
-52,121,20
-51,120,19
-47,115,17
-40,106,14
-37,95,12
-33,84,9
-28,70,8
-20,50,8
-17,44,9
-14,37,9
-12,31,10
-9,24,11
-6,18,11
-2,12,12
0,6,13
3,1,13
-145,129,26
-146,129,27
-145,130,29
-145,131,30
-144,133,30
-144,136,31
-143,140,32
-142,143,32
-141,150,34
-140,153,35
-140,157,37
-140,161,38
-140,166,40
-140,170,42
-139,175,44
-139,181,46
-138,187,49
