0,0,0
0,8,-2
-1,18,-4
-1,27,-7
-1,40,-10
-1,53,-12
0,67,-13
0,82,-15
2,113,-16
3,128,-16
3,145,-16
4,161,-16
5,178,-14
5,193,-13
4,209,-11
3,224,-9
2,236,-7
1,247,-4
0,255,-1
-1,263,1
-3,270,3
-11,276,7
-16,278,8
-23,279,9
-31,280,9
-39,281,9
-47,283,9
-56,284,9
-64,284,9
-72,285,9
-81,286,9
-89,287,9
-98,288,9
-107,289,9
-116,289,9
-134,287,8
-144,285,8
-153,283,8
-161,280,8
-171,276,8
-179,273,9
-187,270,9
-195,267,10
-202,264,10
-208,261,11
-212,258,11
-216,256,12
-223,251,13
-225,249,13
-229,246,13
-233,242,13
-238,239,12
-242,235,11
-249,228,9
-255,220,7
-262,209,5
-270,195,4
-279,182,2
-289,164,2
-299,149,3
-308,133,4
-324,103,8
-331,90,10
-336,78,13
-340,66,15
-344,54,17
-347,45,20
-350,34,23
-352,25,25
-352,16,28
-352,8,30
-351,0,32
-348,-6,33
-342,-20,35
-337,-27,36
-331,-34,37
-325,-40,37
-317,-45,36
-308,-50,36
-298,-55,35
-287,-61,34
-276,-66,33
-266,-72,33
-255,-78,34
-244,-84,35
-232,-90,38
-212,-99,43
-201,-103,47
-192,-105,48
-185,-106,50
-177,-108,52
-168,-108,53
-159,-107,54
-149,-106,54
-138,-102,52
-125,-98,50
-113,-94,47
-98,-88,45
-82,-79,42
-50,-57,38
-35,-45,36
-21,-32,36
-10,-21,36
-2,-11,36
3,-2,38
9,5,40
15,12,42
20,20,45
30,148,-4
36,147,-1
51,148,2
66,149,7
88,152,14
112,157,29
134,162,46
153,167,63
170,174,81
185,179,100
