0,0,0
-1,5,-2
-1,14,-5
-1,24,-9
-1,34,-13
0,45,-16
-1,56,-20
-2,68,-22
-3,78,-25
-6,89,-26
-8,99,-28
-14,109,-29
-18,118,-31
-23,128,-33
-29,138,-35
-30,138,-35
-35,149,-36
-39,159,-38
-49,179,-40
-53,187,-39
-58,195,-39
-63,202,-38
-68,209,-37
-78,221,-36
-84,225,-37
-91,229,-37
-98,231,-38
-106,231,-38
-117,230,-39
-140,227,-43
-153,225,-45
-167,223,-47
-180,222,-50
-194,220,-53
-223,219,-59
-237,219,-62
-251,220,-64
-265,220,-66
-279,221,-68
-291,222,-69
-301,223,-70
-312,223,-71
-329,225,-72
-338,225,-72
-344,225,-72
-352,226,-73
-358,225,-73
-365,224,-73
-371,221,-73
-378,219,-73
-385,215,-74
-391,211,-74
-398,207,-75
-404,201,-76
-412,195,-77
-429,178,-80
-439,167,-81
-449,158,-82
-459,144,-84
-479,119,-85
-490,105,-85
-500,92,-85
-511,78,-84
-522,66,-83
-533,53,-82
-542,41,-80
-550,31,-78
-565,10,-73
-570,2,-71
-574,-5,-68
-578,-12,-66
-579,-17,-63
-581,-23,-61
-581,-27,-59
-579,-30,-57
-577,-34,-56
-573,-37,-55
-568,-39,-54
-561,-40,-53
-554,-41,-54
-536,-43,-54
-525,-44,-54
-511,-43,-56
-499,-43,-56
-482,-43,-58
-467,-42,-59
-451,-42,-61
-430,-42,-63
-410,-41,-65
-390,-41,-66
-366,-40,-67
-344,-40,-68
-321,-39,-68
-272,-36,-68
-247,-35,-66
-222,-33,-63
-197,-32,-59
-150,-28,-48
-128,-26,-43
-107,-22,-37
-87,-18,-31
-68,-14,-25
-51,-9,-20
-36,-4,-14
-235,240,-21
-240,246,-24
-250,263,-26
-251,272,-27
-253,282,-28
-253,294,-28
-249,322,-27
-248,336,-26
-246,351,-24
-246,366,-21
-245,381,-18
-245,395,-14
-245,409,-11
-244,433,-3
